film_id,display_title,release_year,release_month_num,primary_genre,secondary_genre,sequel_flag,director,lead_actor_1,lead_actor_2,production_house,actor_rank_score,actor_tier_proxy,director_rank_score,director_tier_proxy,budget_cr,worldwide_gross_cr,verdict_raw,financial_data_confidence
BOLLY_2023_1381_the_kerala_story,The Kerala Story,2023,5,Drama,,No,Sudipto Sen,Adah Sharma,Yogita Bihani,Sunshine Pictures,,D,,,15,303.97,hitFlop=5,High
BOLLY_2023_1382_chatrapathi,Chatrapathi,2023,5,Action,,No,V. V. Vinayak,Bellamkonda Sreenivas,Nushrratt Bharuccha,Pen Studios,,,,,,,,Missing/Partial
BOLLY_2023_1383_music_school,Music School,2023,5,Musical,,No,Papa Rao Biyyala,Sharman Joshi,Prakash Raj,PVR Pictures,3.6904,D,,,,,,Missing/Partial
BOLLY_2023_1384_ib71,IB71,2023,5,Action,,No,Sankalp Reddy,Vidyut Jammwal,Anupam Kher,"T-Series Films, Reliance Entertainment",,D,,,25,29.19,hitFlop=2,High
BOLLY_2023_1385_kathal,Kathal,2023,5,Comedy,,No,Yashowardhan Mishra,Sanya Malhotra,Anant V Joshi,"Balaji Motion Pictures, Sikhya Entertainment, Netflix",,D,,,,,,Missing/Partial
BOLLY_2023_1386_aazam,Aazam,2023,5,Drama,,No,Shravan Tiwari,Jimmy Shergill,Abhimanyu Singh,"BMX Motion Pictures, DXB Motion Film",2.7981,D,,,,,,Missing/Partial
BOLLY_2023_1387_8_a_m_metro,8 A.M. Metro,2023,5,Drama,,No,Raj R,Gulshan Devaiah,Saiyami Kher,"Studio 99, Platoon Distribution",,,,,,,,Missing/Partial
BOLLY_2023_1388_kacchey_limbu,Kacchey Limbu,2023,5,Drama,,No,Shubham Yogi,Radhika Madan,Rajat Barmecha,JioCinema,,,,,,,,Missing/Partial
BOLLY_2023_1389_sirf_ek_bandaa_kaafi_hai,Sirf Ek Bandaa Kaafi Hai,2023,5,Drama,,No,Apoorva Singh Karki,Manoj Bajpayee,,"Zee Studios, ZEE5",2.1847,D,,,,,,Missing/Partial
BOLLY_2023_1390_jogira_sara_ra_ra,Jogira Sara Ra Ra,2023,5,Comedy,,No,Kushan Nandy,Nawazuddin Siddiqui,Neha Sharma,Touchwood Multimedia Creations,3.7877,D,,,25,1.75,hitFlop=1,High
BOLLY_2023_1391_coat,Coat,2023,5,Drama,,No,Akshay Ditti,Sanjay Mishra,Vivaan Shah,"Brandex Entertainment, Perfect Times Pictures, Black Panther Movies",2.494,D,,,,,,Missing/Partial
BOLLY_2023_1392_zara_hatke_zara_bachke,Zara Hatke Zara Bachke,2023,6,Comedy,,No,Laxman Utekar,Vicky Kaushal,Sara Ali Khan,"Jio Studios, Maddock Films",,D,,,40,115.89,hitFlop=4,High
BOLLY_2023_1393_mumbaikar,Mumbaikar,2023,6,Drama,,No,Santosh Sivan,Vikrant Massey,Vijay Sethupathi,"Jio Studios, JioCinema",,A,,,,,,Missing/Partial
BOLLY_2023_1394_bloody_daddy,Bloody Daddy,2023,6,Action,,No,Ali Abbas Zafar,Rajeev Khandelwal,Shahid Kapoor,"Jio Studios, JioCinema",1.5575,D,,,60,,,Low
BOLLY_2023_1395_adipurush,Adipurush,2023,6,Action,,No,Om Raut,Saif Ali Khan,Prabhas,T-Series Films,5.7211,A,,,500,392.7,hitFlop=1,High
BOLLY_2023_1396_i_love_you,I Love You,2023,6,Drama,,No,Nikhil Mahajan,Rakul Preet Singh,Akshay Oberoi,JioCinema,,C,,,,,,Missing/Partial
BOLLY_2023_1397_tiku_weds_sheru,Tiku Weds Sheru,2023,6,Comedy,,No,Sai Kabir,Nawazuddin Siddiqui,Avneet Kaur,Amazon Prime Video,3.7877,D,,,,,,Missing/Partial
BOLLY_2023_1398_aseq,Aseq,2023,6,Drama,,No,Sarim Momin,Sonnalli Seygall,Siddhanth Kapoor,JioCinema,,D,,,,,,Missing/Partial
BOLLY_2023_1399_satyaprem_ki_katha,Satyaprem Ki Katha,2023,6,Drama,,No,Sameer Vidwans,Kartik Aaryan,Kiara Advani,Nadiadwala Grandson Entertainment,,C,,,60,117.77,hitFlop=3,High
BOLLY_2023_1400_lust_stories_2,Lust Stories 2,2023,6,Drama,,No,R. Balki | Konkona Sen Sharma | Amit Ravindernath Sharma | Sujoy Ghosh,Amruta Subhash,Angad Bedi,"RSVP Movies, Netflix",,,2.6445,D,,,,Missing/Partial
BOLLY_2023_1401_sergeant,Sergeant,2023,6,Thriller,,No,Prawaal Raman,Randeep Hooda,Adil Hussain,"JAR Pictures, JioCinema",3.739,D,,,,,,Missing/Partial
BOLLY_2023_1402_neeyat,Neeyat,2023,7,Thriller,,No,Anu Menon,Vidya Balan,Ram Kapoor,Amazon Studios,6.0471,C,,,,5.5,,Low
BOLLY_2023_1403_tarla,Tarla,2023,7,Drama,,No,Piyush Gupta,Huma Qureshi,Sharib Hashmi,"RSVP Movies, Earthsky Pictures, ZEE5",,D,,,,,,Missing/Partial
BOLLY_2023_1404_blind,Blind,2023,7,Drama,,No,Shome Makhija,Sonam Kapoor,Purab Kohli,"Kross Pictures, JioCinema",5.488,B,,,,,,Missing/Partial
BOLLY_2023_1405_72_hoorain,72 Hoorain,2023,7,Fantasy,,No,Sanjay Puran Singh Chauhan,Saru Maini,Aamir Bashir,"SaarthiE Entertainment, Aliens Pictures",,,,,,,,Missing/Partial
BOLLY_2023_1406_ishq_e_nadaan,Ishq-e-Nadaan,2023,7,Drama,,No,Avishek Ghosh,Lara Dutta,Neena Gupta,JioCinema,,C,,,,,,Missing/Partial
BOLLY_2023_1407_bawaal,Bawaal,2023,7,Drama,,No,Nitesh Tiwari,Varun Dhawan,Janhvi Kapoor,"Earthsky Pictures, Nadiadwala Grandson Entertainment, Amazon Prime Video",4.74,D,,,,,,Missing/Partial
BOLLY_2023_1408_trial_period,Trial Period,2023,7,Drama,,No,Aleya Sen,Genelia Deshmukh,Manav Kaul,JioCinema,,D,,,,,,Missing/Partial
BOLLY_2023_1409_ajmer_92,Ajmer 92,2023,7,Drama,,No,Pushpendra Singh,Rajesh Sharma,Sayaji Shinde,Reliance Entertainment,,D,,,,1,,Low
BOLLY_2023_1410_rocky_aur_rani_kii_prem_kahaani,Rocky Aur Rani Kii Prem Kahaani,2023,7,Romance,,No,Karan Johar,Ranveer Singh,Alia Bhatt,"Viacom18 Studios, Dharma Productions",6.0024,C,7.1046,B,160,357.5,hitFlop=4,High
BOLLY_2023_1411_one_friday_night,One Friday Night,2023,7,Drama,,No,Manish Gupta,Raveena Tandon,Milind Soman,JioCinema,2.465,B,,,,,,Missing/Partial
BOLLY_2023_1412_panch_kriti,Panch Kriti,2023,8,Drama,,No,Sannjoy Bhargv,Brijendra Kala,Umesh Bajpai,Ubon Vision Pvt Ltd,,D,,,,,,Missing/Partial
BOLLY_2023_1413_lafzon_mein_pyaar,Lafzon Mein Pyaar,2023,8,Drama,,No,Raja Randeep GiriDhiraj Mishra,Anita Raj,Zarina Wahab,Monarch Film,,,,,,,,Missing/Partial
BOLLY_2023_1414_gadar_2,Gadar 2,2023,8,Action,,No,Anil Sharma,Sunny Deol,Ameesha Patel,Zee Studios,3.3809,D,5.7345,C,60,691.08,hitFlop=5,High
BOLLY_2023_1415_omg_2,OMG 2,2023,8,Comedy,,No,Amit Rai,Akshay Kumar,Yami Gautam,"Viacom18 Studios, Cape of Good Films",6.3805,C,,,50,221.08,hitFlop=5,High
BOLLY_2023_1416_ghoomer,Ghoomer,2023,8,Drama,,No,R. Balki,Abhishek Bachchan,Saiyami Kher,"Hope Productions, Saraswati Entertainment",5.2079,D,,,,7,,Low
BOLLY_2023_1417_non_stop_dhamaal,Non Stop Dhamaal,2023,8,Comedy,,No,Irshad Khan,Annu Kapoor,Rajpal Yadav,Triyom Films,,C,,,,,,Missing/Partial
BOLLY_2023_1418_dream_girl_2,Dream Girl 2,2023,8,Comedy,,No,Raaj Shaandilyaa,Ayushmann Khurrana,Ananya Panday,Balaji Motion Pictures,,D,,,35,140.56,hitFlop=5,High
BOLLY_2023_1419_akelli,Akelli,2023,8,Action,,No,Pranay Meshram,Nushrratt Bharuccha,Tsahi Halevi,Dashami Studioz,,,,,,,,Missing/Partial
BOLLY_2023_1420_goldfish,Goldfish,2023,8,Drama,,No,Pushan Kripalani,Kalki Koechlin,Deepti Naval,Splendid Films,3.9852,D,,,,,,Missing/Partial
BOLLY_2023_1421_friday_night_plan,Friday Night Plan,2023,9,Comedy,,No,Vatsal Neelakantan,Juhi Chawla,,"Excel Entertainment, Netflix",3.1388,D,,,,,,Missing/Partial
BOLLY_2023_1422_mystery_of_the_tattoo,Mystery of the Tattoo,2023,9,Thriller,,No,Kalaiarasi SathappanGanesh Mahadevan,Daisy Shah,Ameesha Patel,Tattoo Film Productions,,D,,,,,,Missing/Partial
BOLLY_2023_1423_love_all,Love All,2023,9,Drama,,No,Sudhanshu Sharma,Kay Kay Menon,Swastika Mukherjee,"L6F Studios, Lakshmi Ganpathy Film Studios, Anand Pandit Motion Pictures, Filmart Production",2.6256,D,,,,,,Missing/Partial
BOLLY_2023_1424_jawan,Jawan,2023,9,Action,,No,Atlee,Shah Rukh Khan,Nayanthara,Red Chillies Entertainment,9.2267,A,,,300,1148.32,hitFlop=5,High
BOLLY_2023_1425_haddi,Haddi,2023,9,Drama,,No,Akshat Ajay Sharma,Nawazuddin Siddiqui,Anurag Kashyap,"Zee Studios, ZEE5",3.7877,D,,,,,,Missing/Partial
BOLLY_2023_1426_jaane_jaan,Jaane Jaan,2023,9,Drama,,No,Sujoy Ghosh,Kareena Kapoor Khan,Jaideep Ahlawat,"Balaji Motion Pictures, Kross Pictures, Netflix",,,2.6445,D,,,,Missing/Partial
BOLLY_2023_1427_the_great_indian_family,The Great Indian Family,2023,9,Comedy,,No,Vijay Krishna Acharya,Vicky Kaushal,Manushi Chhillar,Yash Raj Films,,D,,,40,5.65,hitFlop=1,High
BOLLY_2023_1428_sukhee,Sukhee,2023,9,Comedy,,No,Sonal Joshi,Shilpa Shetty,Amit Sadh,T-Series Films,3.537,C,,,,1.65,,Low
BOLLY_2023_1429_the_vaccine_war,The Vaccine War,2023,9,Drama,,No,Vivek Agnihotri,Anupam Kher,Nana Patekar,"Abhishek Agarwal Arts, I Am Buddha",3.4477,D,,,10,9.47,hitFlop=1,High
BOLLY_2023_1430_fukrey_3,Fukrey 3,2023,9,Comedy,,No,Mrighdeep Singh,Pankaj Tripathi,Pulkit Samrat,"Reliance Entertainment, Excel Entertainment",,D,,,,128.37,,Low
BOLLY_2023_1431_pyaar_hai_toh_hai,Pyaar Hai Toh Hai,2023,10,Drama,,No,Pradeep R.K. Chaudhary,,,Shreetara Cinevision,,,,,,,,Missing/Partial
BOLLY_2023_1432_tumse_na_ho_payega,Tumse Na Ho Payega,2023,9,Comedy,,No,Abhishek Sinha,Ishwak Singh,Mahima Makwana,"Star Studios, RSVP Movies, Earthsky Pictures, Disney+Hotstar",,,,,,,,Missing/Partial
BOLLY_2023_1433_dono,Dono,2023,10,Drama,,No,Avnish S. Barjatya,,,"Jio Studios, Rajshri Productions",,,,,,0.7,,Low
BOLLY_2023_1434_khufiya,Khufiya,2023,10,Thriller,,No,Vishal Bharadwaj,Tabu,Ali Fazal,Netflix,5.0682,C,,,,,,Missing/Partial
BOLLY_2023_1435_mission_raniganj,Mission Raniganj,2023,10,Action,,No,Tinu Suresh Desai,Akshay Kumar,Parineeti Chopra,Pooja Entertainment,6.3805,C,,,55,45.66,hitFlop=1,High
BOLLY_2023_1436_thank_you_for_coming,Thank You for Coming,2023,9,Comedy,,No,Karan Boolani,Bhumi Pednekar,Shehnaaz Gill,Balaji Motion Pictures,,C,,,45,9.64,hitFlop=1,High
BOLLY_2023_1437_yaatris,Yaatris,2023,10,Comedy,,No,Harish Vyas,Raghubir Yadav,Seema Pahwa,Akion Entertainment,,,,,,,,Missing/Partial
BOLLY_2023_1438_dhak_dhak,Dhak Dhak,2023,10,Comedy,,No,Tarun Dudeja,Ratna Pathak Shah,Dia Mirza,Viacom18 Studios,,D,,,,,,Missing/Partial
BOLLY_2023_1439_guthlee_ladoo,Guthlee Ladoo,2023,10,Drama,,No,Ishrat R. Khan,Sanjay Mishra,Subrat Dutta,Panorama Studios,2.494,D,,,,,,Missing/Partial
BOLLY_2023_1440_bhagwan_bharose,Bhagwan Bharose,2023,10,Comedy,,No,Shiladitya Bora,Vinay Pathak,Masumeh Makhija,"Platoon One Films, Rhythm Boyz Entertainment",3.1247,D,,,,,,Missing/Partial
BOLLY_2023_1441_ganapath,Ganapath,2023,10,Action,,No,Vikas Bahl,Amitabh Bachchan,Tiger Shroff,Pooja Entertainment,7.0113,B,,,200,13.38,hitFlop=1,High
BOLLY_2023_1442_yaariyan_2,Yaariyan 2,2023,10,Comedy,,No,Radhika Rao,Divya Khosla Kumar,Yash Daasguptaa,T-Series Films,,B,,,25,2.67,hitFlop=1,High
BOLLY_2023_1443_12th_fail,12th Fail,2023,10,Drama,,No,Vidhu Vinod Chopra,Vikrant Massey,Priyanshu Chatterjee,"Zee Studios, Vinod Chopra Films",,A,,,20,69.64,hitFlop=5,High
BOLLY_2023_1444_tejas,Tejas,2023,10,Action,,No,Sarvesh Mewara,Kangana Ranaut,,RSVP Movies,4.3605,D,,,70,6,hitFlop=1,High
BOLLY_2023_1445_sajini_shinde_ka_viral_video,Sajini Shinde Ka Viral Video,2023,10,Thriller,,No,Mikhil Musale,Nimrat Kaur,Radhika Madan,Maddock Films,,D,,,,,,Missing/Partial
BOLLY_2023_1446_mandali,Mandali,2023,10,Drama,,No,Rakesh Chaturvedi Om,Rajniesh Duggall,Brijendra Kala,Reltic Pictures,,D,,,,,,Missing/Partial
BOLLY_2023_1447_aankh_micholi,Aankh Micholi,2023,11,Comedy,,No,Umesh Shukla,Abhimanyu Dassani,Mrunal Thakur,Sony Pictures India,,B,,,,1.5,,Low
BOLLY_2023_1448_the_lady_killer,The Lady Killer,2023,11,Thriller,,No,Ajay Bahl,Arjun Kapoor,Bhumi Pednekar,SCIPL,6.5059,C,,,80,0.0038,hitFlop=1,High
BOLLY_2023_1449_lakeerein,Lakeerein,2023,11,Drama,,No,Durgesh Pathak,Ashutosh Rana,Bidita Bag,"Image & Creation, BTC Multimedia Productions, Blackpearl Movies",2.1792,D,,,,,,Missing/Partial
BOLLY_2023_1450_hukus_bukus,Hukus Bukus,2023,11,Drama,,No,Vinay Bharadwaj,Darsheel Safary,Arun Govil,Shining Sun Studios,,,,,,,,Missing/Partial
BOLLY_2023_1451_ut69,UT69,2023,11,Drama,,No,Shahnawaz Ali,Raj Kundra,,"SVS Studios, The Bigger Picture Films",,,,,,,,Missing/Partial
BOLLY_2023_1452_three_of_us,Three of Us,2023,11,Drama,,No,Avinash Arun Dhaware,Shefali Shah,Jaideep Ahlawat,"Allu Entertainment, Matchbox Shots",,,,,,,,Missing/Partial
BOLLY_2023_1453_shastry_viruddh_shastry,Shastry Viruddh Shastry,2023,11,Drama,,No,Shiboprosad Mukherjee | Nandita Roy,Paresh Rawal,Shiv Panditt,Viacom18 Studios,3.7967,D,,,,,,Missing/Partial
BOLLY_2023_1454_pippa,Pippa,2023,11,Action,,No,Raja Krishna Menon,Ishaan Khatter,Mrunal Thakur,"RSVP Movies, Amazon Prime Video",,B,,,,,,Missing/Partial
BOLLY_2023_1455_tiger_3,Tiger 3,2023,11,Action,,No,Maneesh Sharma,Salman Khan,Katrina Kaif,Yash Raj Films,9.2082,D,,,300,466.63,hitFlop=3,High
BOLLY_2023_1456_apurva,Apurva,2023,11,Thriller,,No,Nikhil Nagesh Bhat,Tara Sutaria,Abhishek Banerjee,"Star Studios, Disney+ Hotstar",,,,,,,,Missing/Partial
BOLLY_2023_1457_sab_moh_maaya_hai,Sab Moh Maaya Hai,2023,,Drama,,No,Abhinav Pareek,Sharman Joshi,Annu Kapoor,"Bhanushali Studios, Veda Film Factory",3.6904,D,,,,,,Missing/Partial
BOLLY_2023_1458_farrey,Farrey,2023,11,Thriller,,No,Soumendra Padhi,Alizeh Agnihotri,Sahil Mehta,Salman Khan Films,,,,,,2.25,,Low
BOLLY_2023_1459_starfish,Starfish,2023,11,Drama,,No,Akhilesh Jaiswal,Khushalii Kumar,Milind Soman,T-Series Films,,D,,,,0.1,,Low
BOLLY_2023_1460_do_ajnabee,Do Ajnabee,2023,11,Drama,,No,Sanjeev Kumar Rajput,Aarya Babbar,Ankit Bathla,"Blockbuster Films, PK Entertainment",,,,,,,,Missing/Partial
BOLLY_2023_1461_animal,Animal,2023,12,Action,,No,Sandeep Reddy Vanga,Ranbir Kapoor,Rashmika Mandanna,T-Series Films,7.6986,B,,,100,917.82,hitFlop=5,High
BOLLY_2023_1462_sam_bahadur,Sam Bahadur,2023,12,Action,,No,Meghna Gulzar,Vicky Kaushal,Sanya Malhotra,RSVP Movies,,D,,,55,128.17,hitFlop=4,High
BOLLY_2023_1463_the_archies,The Archies,2023,11,Action,,No,Zoya Akhtar,Suhana Khan,Khushi Kapoor,"Archie Comics, Tiger Baby Films, Netflix",,,3.4538,D,40,,,Low
BOLLY_2023_1464_joram,Joram,2023,2,Thriller,,No,Devashish Makhija,Manoj Bajpayee,Mohammed Zeeshan Ayyub,Zee Studios,2.1847,D,,,,0.4,,Low
BOLLY_2023_1465_kadak_singh,Kadak Singh,2023,12,Thriller,,No,Aniruddha Roy Chowdhury,Pankaj Tripathi,Parvathy Thiruvothu,ZEE5,,D,,,,,,Missing/Partial
BOLLY_2023_1466_mast_mein_rehne_ka,Mast Mein Rehne Ka,2023,12,Comedy,,No,Vijay Maurya,Jackie Shroff,Neena Gupta,"Amazon MGM Studios, Amazon Prime Video",2.6163,D,,,,,,Missing/Partial
BOLLY_2023_1467_dunki,Dunki,2023,12,Comedy,,No,Rajkumar Hirani,Shah Rukh Khan,Taapsee Pannu,"Jio Studios, Red Chillies Entertainment",9.2267,A,10,A,85,470.6,hitFlop=5,High
BOLLY_2023_1468_dry_day,Dry Day,2023,12,Comedy,,No,Saurabh Shukla,Jitendra Kumar,Annu Kapoor,"Amazon MGM Studios, Emmay Entertainment, Amazon Prime Video",,C,,,,,,Missing/Partial
BOLLY_2023_1469_kho_gaye_hum_kahan,Kho Gaye Hum Kahan,2023,12,Comedy,,No,Arjun Varain Singh,Adarsh Gourav,Siddhant Chaturvedi,"Reliance Entertainment, Excel Entertainment, Tiger Baby Films, Netflix",,B,,,,,,Missing/Partial
BOLLY_2023_1470_safed,Safed,2023,12,Drama,,No,Sandeep Singh,Meera Chopra,,ZEE5,,D,,,,,,Missing/Partial
BOLLY_2024_1471_tauba_tera_jalwa,Tauba Tera Jalwa,2024,1,Comedy,,No,Akashaditya Lama,Jatin Khurana,Ameesha Patel,"Shreeram Productions, Victorious Enterprises",,D,,,,,,Missing/Partial
BOLLY_2024_1472_merry_christmas,Merry Christmas,2024,1,Thriller,,No,Sriram Raghavan,Katrina Kaif,Vijay Sethupathi,Tips Industries,8.9485,C,1.8067,D,60,26.02,hitFlop=1,High
BOLLY_2024_1473_main_atal_hoon,Main Atal Hoon,2024,1,Drama,,No,Ravi Jadhav,Pankaj Tripathi,,"Bhanushali Studios, Legend Studios",,D,,,20,8.65,hitFlop=1,High
BOLLY_2024_1474_fighter,Fighter,2024,1,Action,,No,Siddharth Anand,Hrithik Roshan,Deepika Padukone,Viacom18 Studios,8.2519,D,5.6148,C,250,344.46,hitFlop=2,High
BOLLY_2024_1475_teri_baaton_mein_aisa_uljha_jiya,Teri Baaton Mein Aisa Uljha Jiya,2024,2,Comedy,,No,Amit JoshiAradhana Sah,Shahid Kapoor,Kriti Sanon,"Jio Studios, Maddock Films",5.7659,C,,,75,133.64,hitFlop=3,High
BOLLY_2024_1476_bhakshak,Bhakshak,2024,2,Drama,,No,Pulkit,Bhumi Pednekar,Sanjay Mishra,"Red Chillies Entertainment, Netflix",,C,,,,,,Missing/Partial
BOLLY_2024_1477_lantrani,Lantrani,2024,2,Comedy,,No,Gurvinder Singh | Kaushik Ganguly,Jitendra Kumar,Jisshu Sengupta,ZEE5,,,,,,,,Missing/Partial
BOLLY_2024_1478_mirg,Mirg,2024,2,Action,,No,Tarun Sharma,Satish Kaushik,Anup Soni,"Studio RA, NaMA Productions, OneShot Films",1.961,D,,,,,,Missing/Partial
BOLLY_2024_1479_dashmi,Dashmi,2024,2,Thriller,,No,Shantanu Anant Tambe,Vardhan Puri,Sanjay Pandey,3S Movies,,,,,,,,Missing/Partial
BOLLY_2024_1480_kuch_khattaa_ho_jaay,Kuch Khattaa Ho Jaay,2024,2,Comedy,,No,G. Ashok,Guru Randhawa,Saiee Manjrekar,Mach Films,,,,,,1.5,,Low
BOLLY_2024_1481_crakk,Crakk,2024,2,Action,,No,Aditya Datt,Vidyut Jammwal,Nora Fatehi,Action Hero Films,,D,1.7076,D,45,17.08,hitFlop=1,High
BOLLY_2024_1482_article_370,Article 370,2024,2,Action,,No,Aditya Suhas Jambhale,Yami Gautam,Priyamani,"Jio Studios, B62 Studios",,D,,,20,110.57,hitFlop=5,High
BOLLY_2024_1483_all_india_rank,All India Rank,2024,2,Comedy,,No,Varun Grover,Sheeba Chaddha,,Matchbox Shots,,,,,,0.35,,Low
BOLLY_2024_1484_chote_nawab,Chote Nawab,2024,2,Drama,,No,Kumud Chaudhary,Akshay Oberoi,Plabita Borthakur,Yoodlee Films,,D,,,,,,Missing/Partial
BOLLY_2024_1485_laapataa_ladies,Laapataa Ladies,2024,3,Comedy,,No,Kiran Rao,Ravi Kishan,Pratibha Ranta,Jio Studios,2.1644,D,,,4,25.26,hitFlop=5,High
BOLLY_2024_1486_dange,Dange,2024,3,Action,,No,Bejoy Nambiar,Harshvardhan Rane,Ehan Bhat,T-Series Films,,,,,,,,Missing/Partial
BOLLY_2024_1487_operation_valentine,Operation Valentine,2024,3,Action,,No,Shakti Pratap Singh Hada,Varun Tej,Manushi Chhillar,Sony Pictures India,,,,,,,,Missing/Partial
BOLLY_2024_1488_kaagaz_2,Kaagaz 2,2024,3,Drama,,No,V. K. Prakash,Anupam Kher,Darshan Kumar,Venus Worldwide Entertainment,3.4477,D,,,,,,Missing/Partial
BOLLY_2024_1489_fairy_folk,Fairy Folk,2024,3,Drama,,No,Karan Gour,Rasika Duggal,Mukul Chadda,"Empatheia Films, Bala Wala Cinema, Awe Studios and Timbuktu Triforce Cinema & Entertainment",,,,,,,,Missing/Partial
BOLLY_2024_1490_shaitaan,Shaitaan,2024,3,Horror,,No,Vikas Bahl,Ajay Devgn,R. Madhavan,"Jio Studios, Devgn Films, Panorama Studios",6.8713,C,,,60,211.06,hitFlop=5,High
BOLLY_2024_1491_tera_kya_hoga_lovely,Tera Kya Hoga Lovely,2024,3,Comedy,,No,Balwinder Singh Janjua,Randeep Hooda,Ileana D'Cruz,Sony Pictures India,3.739,D,,,,,,Missing/Partial
BOLLY_2024_1492_alpha_beta_gamma,Alpha Beta Gamma,2024,3,Comedy,,No,Shankar Srikumar,Nishan,,"Choti Film Productions, Knownsense Entertainment",,,,,,,,Missing/Partial
BOLLY_2024_1493_yodha,Yodha,2024,3,Action,,No,Sagar AmbrePushkar Ojha,Sidharth Malhotra,Raashii Khanna,"Amazon MGM Studios, Dharma Productions",,C,,,55,52,hitFlop=1,High
BOLLY_2024_1494_murder_mubarak,Murder Mubarak,2024,3,Thriller,,No,Homi Adajania,Sara Ali Khan,Pankaj Tripathi,"Maddock Films, Netflix",,C,,,,,,Missing/Partial
BOLLY_2024_1495_ae_watan_mere_watan,Ae Watan Mere Watan,2024,3,Action,,No,Kannan Iyer,Sara Ali Khan,Sparsh Srivastav,"Dharmatic Entertainment, Amazon Prime Video",,C,,,,,,Missing/Partial
BOLLY_2024_1496_madgaon_express,Madgaon Express,2024,3,Comedy,,No,Kunal Khemu,Divyenndu,Pratik Gandhi,Excel Entertainment,,,,,,57.34,,Low
BOLLY_2024_1497_swatantrya_veer_savarkar,Swatantrya Veer Savarkar,2024,3,Drama,,No,Randeep Hooda,Ankita Lokhande,Amit Sial,Zee Studios,,,,,20,31.23,hitFlop=3,High
BOLLY_2024_1498_crew,Crew,2024,3,Comedy,,No,Rajesh A Krishnan,Tabu,Kareena Kapoor Khan,Balaji Motion Pictures,5.0682,C,,,,157.08,,Low
BOLLY_2024_1499_woh_bhi_din_the,Woh Bhi Din The,2024,3,Comedy,,No,Sajid Ali,Rohit Saraf,Adarsh Gourav,ZEE5,,B,,,,,,Missing/Partial
BOLLY_2024_1500_patna_shuklla,Patna Shuklla,2024,3,Drama,,No,Vivek Budakoti,Raveena Tandon,Manav Vij,Disney+ Hotstar,2.465,B,,,,,,Missing/Partial
BOLLY_2024_1501_bengal_1947,Bengal 1947,2024,3,Drama,,No,Akashaditya Lama,Devoleena Bhattacharjee,Omkar Das Manikpuri,"COMFED Productions, Think Tank Global",,D,,,,,,Missing/Partial
BOLLY_2024_1502_dukaan,Dukaan,2024,4,Comedy,,No,Siddharth–Garima,Sikandar Kher,Monali Thakur,"Waveband Productions, Kalamkaar Picture Productions",,,,,,0.18,,Low
BOLLY_2024_1503_bade_miyan_chote_miyan,Bade Miyan Chote Miyan,2024,4,Action,,No,Ali Abbas Zafar,Akshay Kumar,Tiger Shroff,Pooja Entertainment,6.3805,C,,,350,102.16,hitFlop=1,High
BOLLY_2024_1504_maidaan,Maidaan,2024,4,Drama,,No,Amit Sharma,Ajay Devgn,Priyamani,Zee Studios,6.8713,C,,,235,68.09,hitFlop=1,High
BOLLY_2024_1505_amar_singh_chamkila,Amar Singh Chamkila,2024,4,Drama,,No,Imtiaz Ali,Diljit Dosanjh,Parineeti Chopra,"Saregama, Netflix",,C,4.8838,D,,,,Missing/Partial
BOLLY_2024_1506_gauraiya_live,Gauraiya Live,2024,4,Drama,,No,Gabriel Vats,Omkar Das Manikpuri,Shagufta Ali,"Rare Films, Tea and Poetry Films",2.1151,D,,,,,,Missing/Partial
BOLLY_2024_1507_love_sex_aur_dhokha_2,Love Sex Aur Dhokha 2,2024,4,Comedy,,No,Dibakar Banerjee,Mouni Roy,Nimrit Kaur Ahluwalia,Balaji Telefilms,,D,2.863,D,,0.5,,Low
BOLLY_2024_1508_do_aur_do_pyaar,Do Aur Do Pyaar,2024,4,Comedy,,No,Shirsha Guha Thakurta,Vidya Balan,Pratik Gandhi,Applause Entertainment,6.0471,C,,,,4.63,,Low
BOLLY_2024_1509_kaam_chalu_hai,Kaam Chalu Hai,2024,4,Drama,,No,Palash Muchhal,Rajpal Yadav,Giaa Manek,ZEE5,2.3783,D,,,,,,Missing/Partial
BOLLY_2024_1510_luv_you_shankar,Luv You Shankar,2024,4,Drama,,No,Rajiv S. Ruia,Shreyas Talpade,Tanishaa Mukerji,SD World Film Production,2.8077,D,1.1221,D,8,,,Low
BOLLY_2024_1511_ruslaan,Ruslaan,2024,4,Action,,No,Karan Butani,Aayush Sharma,Sushrii Shreya Mishraa,Sri Sathya Sai Arts,,A,,,25,2.7,hitFlop=1,High
BOLLY_2024_1512_main_ladega,Main Ladega,2024,4,Action,,No,Gaurav Rana,,,Kathakaar Films,,,,,,,,Missing/Partial
BOLLY_2024_1513_srikanth,Srikanth,2024,5,Drama,,No,Tushar Hiranandani,Rajkummar Rao,Jyothika,T-Series Films,3.9271,D,,,35,62.92,hitFlop=3,High
BOLLY_2024_1514_tipppsy,Tipppsy,2024,5,Drama,,No,Deepak Tijori,Deepak Tijori,Natasha Suri,"Raju Chaddha Wave Cinemas, Alliance Productions India, Black Canvas",,,1.5883,D,,0.08,,Low
BOLLY_2024_1515_kartam_bhugtam,Kartam Bhugtam,2024,5,Thriller,,No,Soham P. Shah,Shreyas Talpade,Vijay Raaz,Gandhar Films & Studio,2.8077,D,,,,1,,Low
